STATEFP,COUNTYFP,COUNTYNS,NAME,Longitude,Latitude,GHI_value,Power_Density
26,077,01622981,Kalamazoo,-85.560592,42.235271,3.826,44.409355
26,077,01622981,Kalamazoo,-85.58807,42.21405,3.819,39.259502
26,077,01622981,Kalamazoo,-85.549473,42.257788,3.831,33.849266
26,077,01622981,Kalamazoo,-85.65859,42.296293,3.824,51.116463
26,077,01622981,Kalamazoo,-85.576132,42.297242,3.822,24.721094
26,077,01622981,Kalamazoo,-85.664664,42.267235,3.823,37.64881
26,077,01622981,Kalamazoo,-85.658614,42.296299,3.824,51.116463
26,077,01622981,Kalamazoo,-85.5876305,42.2439951,3.825,31.16717
26,077,01622981,Kalamazoo,-85.59003,42.201711,3.818,31.100134
26,077,01622981,Kalamazoo,-85.642775,42.307166,3.82,71.524086
26,077,01622981,Kalamazoo,-85.645943,42.304641,3.821,47.576153
26,077,01622981,Kalamazoo,-85.63646598,42.13249372,3.835,110.26888
26,077,01622981,Kalamazoo,-85.68296771,42.22538111,3.795,54.29498
26,077,01622981,Kalamazoo,-85.5687853,42.1748931,3.82,51.80859
26,077,01622981,Kalamazoo,-85.5370987,42.2269054,3.828,44.46453
26,077,01622981,Kalamazoo,-85.52897508,42.25863888,3.833,48.677376
26,077,01622981,Kalamazoo,-85.4645018,42.28831461,3.82,56.62179
26,077,01622981,Kalamazoo,-85.43199808,42.28839323,3.816,72.29674
26,077,01622981,Kalamazoo,-85.59117863,42.24484745,3.825,27.347462
26,077,01622981,Kalamazoo,-85.64152905,42.2522,3.826,79.83267
26,077,01622981,Kalamazoo,-85.67813146,42.25429452,3.814,45.941013
26,077,01622981,Kalamazoo,-85.66511332,42.30551727,3.823,89.29427
26,077,01622981,Kalamazoo,-85.58145742,42.28416269,3.822,28.04142
26,077,01622981,Kalamazoo,-85.58681251,42.28811308,3.822,27.341629
26,077,01622981,Kalamazoo,-85.5809609,42.2928811,3.822,29.98942
26,077,01622981,Kalamazoo,-85.57623061,42.2978463,3.822,24.721094
26,077,01622981,Kalamazoo,-85.57556831,42.29635032,3.822,25.336876
26,077,01622981,Kalamazoo,-85.617777,42.278493,3.825,39.228477
26,077,01622981,Kalamazoo,-85.617862,42.278568,3.825,39.228477
26,077,01622981,Kalamazoo,-85.613088,42.284154,3.825,42.69984
26,077,01622981,Kalamazoo,-85.6209,42.281324,3.826,39.541313
26,077,01622981,Kalamazoo,-85.599672,42.287775,3.819,42.036957
26,077,01622981,Kalamazoo,-85.617222,42.278591,3.824,39.228477
26,077,01622981,Kalamazoo,-85.58809,42.201174,3.818,39.52887
26,077,01622981,Kalamazoo,-85.5881,42.201189,3.818,39.52887
26,077,01622981,Kalamazoo,-85.64185,42.255405,3.826,78.13902
26,077,01622981,Kalamazoo,-85.61706,42.278606,3.824,39.228477
26,077,01622981,Kalamazoo,-85.617486,42.278597,3.824,39.228477
26,077,01622981,Kalamazoo,-85.617136,42.278607,3.824,39.228477
26,077,01622981,Kalamazoo,-85.543413,42.198906,3.823,49.713806
26,077,01622981,Kalamazoo,-85.54352,42.19889,3.823,65.15384
26,077,01622981,Kalamazoo,-85.543761,42.198765,3.823,65.15384
26,077,01622981,Kalamazoo,-85.543436,42.198991,3.823,65.15384
26,077,01622981,Kalamazoo,-85.59043,42.291008,3.822,24.059515
26,077,01622981,Kalamazoo,-85.587015,42.203572,3.818,26.505636
26,077,01622981,Kalamazoo,-85.658743,42.296417,3.824,51.116463
26,077,01622981,Kalamazoo,-85.585945,42.288751,3.822,29.743488
26,077,01622981,Kalamazoo,-85.603105,42.28947,3.823,40.541004
26,077,01622981,Kalamazoo,-85.596501,42.290858,3.822,23.330074
26,077,01622981,Kalamazoo,-85.6389105,42.2715509,3.827,48.293243
26,077,01622981,Kalamazoo,-85.59007,42.221543,3.82,31.178465
26,077,01622981,Kalamazoo,-85.57081,42.28048,3.825,31.251268
26,077,01622981,Kalamazoo,-85.59617,42.22562,3.82,29.40296
26,077,01622981,Kalamazoo,-85.6271112,42.2924305,3.823,71.08573
26,077,01622981,Kalamazoo,-85.637128,42.271634,3.827,43.631485
26,159,01623020,Van Buren,-86.27246,42.412852,3.836,147.27345
26,159,01623020,Van Buren,-85.786563,42.209238,3.811,54.397953
26,159,01623020,Van Buren,-86.27320064,42.40200624,3.836,50.553555
26,159,01623020,Van Buren,-86.27490259,42.40217205,3.836,50.553555
26,159,01623020,Van Buren,-86.27226,42.40349,3.837,43.81518
26,159,01623020,Van Buren,-85.890114,42.21358,3.809,40.779762
26,159,01623020,Van Buren,-86.248159,42.403031,3.849,61.931732
26,159,01623020,Van Buren,-85.8937596,42.21096288,3.809,40.960476
26,159,01623020,Van Buren,-86.26872712,42.38986698,3.841,56.067253
29,027,00758468,Callaway,-91.942699,38.93829,4.299,66.92372
29,027,00758468,Callaway,-91.977147,38.824038,4.303,134.4992
29,027,00758468,Callaway,-91.942717,38.943205,4.3,56.34521
29,027,00758468,Callaway,-91.942439,38.943123,4.299,56.34521
29,027,00758468,Callaway,-91.942589,38.943131,4.3,56.34521
29,001,00765805,Adair,-92.582607,40.219933,4.204,110.75662
29,001,00765805,Adair,-92.582342,40.217898,4.204,89.32116
29,001,00765805,Adair,-92.582405,40.217889,4.204,89.32116
29,001,00765805,Adair,-92.582343,40.217901,4.204,89.32116
29,001,00765805,Adair,-92.588191,40.193365,4.193,42.630463
28,033,00695741,DeSoto,-89.973789,34.82109,4.55,46.8835
28,033,00695741,DeSoto,-89.988165,34.956248,4.547,99.21281
28,033,00695741,DeSoto,-89.98325,34.96155,4.547,106.71515
28,033,00695741,DeSoto,-89.973217,34.821426,4.55,58.1727
28,033,00695741,DeSoto,-89.991768,34.933889,4.547,90.401665
28,033,00695741,DeSoto,-89.83239,34.9491,4.543,121.41102
28,033,00695741,DeSoto,-89.99193,34.96343686,4.548,36.866642
28,033,00695741,DeSoto,-89.991621,34.936263,4.547,101.99953
28,033,00695741,DeSoto,-89.792307,34.966781,4.544,114.35006
28,071,00695759,Lafayette,-89.517896,34.368889,4.57,95.518814
28,071,00695759,Lafayette,-89.530433,34.367164,4.567,28.360228
28,071,00695759,Lafayette,-89.499485,34.372335,4.565,77.227455
28,071,00695759,Lafayette,-89.539429,34.369582,4.564,59.48899
28,071,00695759,Lafayette,-89.539485,34.369554,4.564,59.48899
28,071,00695759,Lafayette,-89.530526,34.367189,4.567,28.360228
28,071,00695759,Lafayette,-89.494995,34.38511,4.559,53.41624
28,071,00695759,Lafayette,-89.537896,34.361953,4.566,33.790886
28,071,00695759,Lafayette,-89.51931853,34.36872903,4.57,57.222305
28,071,00695759,Lafayette,-89.50905,34.36203,4.571,60.51315
28,071,00695759,Lafayette,-89.519543,34.367865,4.57,50.902378
28,071,00695759,Lafayette,-89.519543,34.367967,4.57,50.902378
28,089,00695768,Madison,-90.149978,32.44174,4.726,71.59476
28,089,00695768,Madison,-90.149713,32.440875,4.726,71.59476
28,089,00695768,Madison,-90.143165,32.438584,4.725,94.39103
28,089,00695768,Madison,-90.143002,32.438571,4.725,94.39103
28,089,00695768,Madison,-90.14514,32.436239,4.724,63.08326
28,089,00695768,Madison,-90.11429299,32.4003221,4.722,30.969786
28,089,00695768,Madison,-90.143492,32.440327,4.726,66.17285
28,089,00695768,Madison,-90.143515,32.441033,4.726,87.4453
28,089,00695768,Madison,-90.143937,32.405483,4.717,35.779613
28,089,00695768,Madison,-90.141829,32.43881,4.726,94.39103
28,089,00695768,Madison,-90.141892,32.438812,4.726,94.39103
28,105,00695775,Oktibbeha,-88.805404,33.453778,4.648,39.526215
28,105,00695775,Oktibbeha,-88.800423,33.45859,4.647,72.8835
28,105,00695775,Oktibbeha,-88.829905,33.441528,4.645,33.899902
28,105,00695775,Oktibbeha,-88.814083,33.464862,4.645,40.118732
28,105,00695775,Oktibbeha,-88.80052,33.460728,4.646,72.8835
28,105,00695775,Oktibbeha,-88.793397,33.473243,4.642,91.81811
28,105,00695775,Oktibbeha,-88.800277,33.460783,4.646,76.6098
28,105,00695775,Oktibbeha,-88.81483,33.462845,4.645,38.848328
28,105,00695775,Oktibbeha,-88.814767,33.462845,4.645,38.848328
30,013,01719622,Cascade,-111.309204,47.519941,4.038,45.054195
30,013,01719622,Cascade,-111.337856,47.482637,4.04,84.544846
30,013,01719622,Cascade,-111.30708,47.498413,4.036,122.65946
30,013,01719622,Cascade,-111.312064,47.518071,4.038,82.81352
30,013,01719622,Cascade,-111.3154549,47.5120321,4.036,130.19777
30,013,01719622,Cascade,-111.293009,47.50469,4.037,39.54088
30,013,01719622,Cascade,-111.238228,47.492925,4.04,43.10166
30,049,00793926,Lewis and Clark,-112.020319,46.611606,4.036,29.686548
30,049,00793926,Lewis and Clark,-112.024505,46.588371,4.024,36.806274
30,049,00793926,Lewis and Clark,-112.007589,46.618175,4.047,77.78995
30,049,00793926,Lewis and Clark,-111.9466274,46.58254548,4.053,146.78777
30,049,00793926,Lewis and Clark,-112.022019,46.60592,4.034,28.539122
30,049,00793926,Lewis and Clark,-112.02071,46.62084,4.049,96.095695
30,049,00793926,Lewis and Clark,-112.03819,46.58763,4.013,37.838135
30,049,00793926,Lewis and Clark,-112.03938,46.60932,4.031,50.202824
30,049,00793926,Lewis and Clark,-112.031142,46.598394,4.028,77.51294
30,049,00793926,Lewis and Clark,-112.01433,46.606097,4.036,29.802715
30,049,00793926,Lewis and Clark,-112.014183,46.606122,4.036,29.802715
30,049,00793926,Lewis and Clark,-112.014114,46.606118,4.036,29.802715
30,029,01719611,Flathead,-114.315273,48.199365,3.811,15.573978
30,029,01719611,Flathead,-114.339879,48.412065,3.734,20.280632
30,029,01719611,Flathead,-114.293332,48.21077,3.811,43.689472
30,029,01719611,Flathead,-114.27729,48.23742,3.807,28.507174
30,029,01719611,Flathead,-114.33805,48.41077,3.734,20.280632
30,029,01719611,Flathead,-114.329176,48.242386,3.818,51.854652
37,031,01026337,Carteret,-76.662908,34.716518,4.672,208.43887
37,031,01026337,Carteret,-76.632036,34.710116,4.672,193.6427
37,031,01026337,Carteret,-77.056016,34.659595,4.674,106.8314
37,031,01026337,Carteret,-76.74211,34.727238,4.649,61.460228
37,031,01026337,Carteret,-76.664308,34.726566,4.66,199.36624
37,031,01026337,Carteret,-76.66335,34.71598,4.672,208.43887
37,031,01026337,Carteret,-76.786939,34.732748,4.637,36.233147
37,031,01026337,Carteret,-76.82300941,34.74212786,4.627,34.60016
37,031,01026337,Carteret,-76.660333,34.717752,4.671,166.37685
37,031,01026337,Carteret,-76.7617544,34.73025,4.642,50.62449
37,031,01026337,Carteret,-76.869889,34.776829,4.6,22.550735
37,101,01026327,Johnston,-78.541779,35.374259,4.564,56.468857
37,101,01026327,Johnston,-78.295406,35.517803,4.535,45.29835
37,101,01026327,Johnston,-78.325441,35.504972,4.533,35.906593
37,101,01026327,Johnston,-78.31505,35.50811,4.534,56.35999
37,101,01026327,Johnston,-78.562481,35.608592,4.529,39.262135
37,101,01026327,Johnston,-78.563071,35.608412,4.528,39.262135
37,101,01026327,Johnston,-78.542405,35.374193,4.564,56.468857
37,101,01026327,Johnston,-78.32269088,35.50801386,4.534,39.807423
37,101,01026327,Johnston,-78.32648858,35.50329804,4.533,30.776537
37,101,01026327,Johnston,-78.350331,35.651906,4.524,59.565166
37,101,01026327,Johnston,-78.55923,35.606431,4.53,46.219273
37,101,01026327,Johnston,-78.1460574,35.5751478,4.535,84.62852
35,013,00929109,Doña Ana,-106.778826,32.314574,5.907,10.718419
35,013,00929109,Doña Ana,-106.778422,32.310125,5.907,12.977706
35,013,00929109,Doña Ana,-106.734141,32.324879,5.876,22.97188
35,013,00929109,Doña Ana,-106.763724,32.351807,5.9,37.438396
35,013,00929109,Doña Ana,-106.778521,32.310591,5.907,11.632493
35,013,00929109,Doña Ana,-106.77957,32.315186,5.908,10.718419
35,013,00929109,Doña Ana,-106.762,32.281817,5.903,18.84436
35,013,00929109,Doña Ana,-106.76188,32.28187,5.903,18.84436
35,013,00929109,Doña Ana,-106.780045,32.31224,5.907,11.897103
35,013,00929109,Doña Ana,-106.764609,32.28201,5.902,30.29326
35,013,00929109,Doña Ana,-106.76542,32.31754,5.903,13.753836
35,013,00929109,Doña Ana,-106.7561931,32.31207766,5.9,12.064888
35,013,00929109,Doña Ana,-106.7807151,32.2878592,5.901,15.246113
35,013,00929109,Doña Ana,-106.812514,32.29674,5.89,25.837019
35,013,00929109,Doña Ana,-106.607168,32.008733,5.888,21.954224
35,013,00929109,Doña Ana,-106.814634,32.306019,5.899,19.104313
35,013,00929109,Doña Ana,-106.814641,32.306107,5.899,19.104313
35,013,00929109,Doña Ana,-106.7658679,32.31748125,5.903,13.753836
35,013,00929109,Doña Ana,-106.777558,32.29363,5.902,14.19159
35,013,00929109,Doña Ana,-106.748101,32.320964,5.895,40.17848
35,013,00929109,Doña Ana,-106.786023,32.303395,5.905,13.612585
35,013,00929109,Doña Ana,-106.786102,32.303496,5.905,13.612585
32,005,00858643,Douglas,-119.763589,38.953437,5.334,27.275888
32,005,00858643,Douglas,-119.940516,38.963432,5.234,29.015427
32,005,00858643,Douglas,-119.767703,38.956665,5.336,25.649666
32,005,00858643,Douglas,-119.748052,38.941082,5.329,24.846848
32,005,00858643,Douglas,-119.746323,38.939704,5.329,32.009605
32,005,00858643,Douglas,-119.746349,38.939673,5.329,32.009605
32,005,00858643,Douglas,-119.763734,38.955026,5.333,27.275888
32,005,00858643,Douglas,-119.930936,38.966789,5.255,25.999342
32,005,00858643,Douglas,-119.930914,38.966833,5.255,29.061735
36,051,00974124,Livingston,-77.735802,42.910916,3.7,98.97603
36,051,00974124,Livingston,-77.732287,42.909711,3.699,117.60207
36,051,00974124,Livingston,-77.816084,42.795196,3.674,66.20859
36,051,00974124,Livingston,-77.869315,42.718388,3.709,40.61811
36,051,00974124,Livingston,-77.874578,42.72714,3.712,34.97111
36,051,00974124,Livingston,-77.785236,42.796947,3.682,126.87951
36,051,00974124,Livingston,-77.783377,42.798122,3.683,143.50023
36,051,00974124,Livingston,-77.783509,42.798218,3.683,126.87951
36,051,00974124,Livingston,-77.785406,42.796997,3.682,126.87951
36,051,00974124,Livingston,-77.78532,42.79696,3.682,126.87951
36,051,00974124,Livingston,-77.71211003,42.5633082,3.652,34.770885
36,051,00974124,Livingston,-77.697675,42.908898,3.698,136.00368
36,051,00974124,Livingston,-77.828053,42.732056,3.68,104.531624
36,089,00977309,St. Lawrence,-75.14905,44.596426,3.651,100.60021
36,089,00977309,St. Lawrence,-74.987784,44.682406,3.623,43.68339
36,089,00977309,St. Lawrence,-75.163936,44.58617,3.653,88.68756
36,089,00977309,St. Lawrence,-75.182876,44.600904,3.655,78.74786
36,089,00977309,St. Lawrence,-74.998241,44.66277,3.62,57.10304
36,089,00977309,St. Lawrence,-75.17103,44.596222,3.654,30.369474
36,089,00977309,St. Lawrence,-74.902773,44.929771,3.672,42.561104
36,089,00977309,St. Lawrence,-75.15245052,44.59554204,3.652,116.85967
36,089,00977309,St. Lawrence,-74.89399441,44.93176637,3.672,41.12713
36,089,00977309,St. Lawrence,-74.990216,44.666973,3.62,29.934301
36,089,00977309,St. Lawrence,-74.89099,44.93111,3.672,30.277811
36,089,00977309,St. Lawrence,-74.99042,44.66645,3.62,29.934301
36,089,00977309,St. Lawrence,-75.516847,44.680164,3.684,72.2353
36,021,00974109,Columbia,-73.795964,42.253092,3.861,51.183018
36,021,00974109,Columbia,-73.78465,42.249016,3.872,64.506294
36,021,00974109,Columbia,-73.676855,42.415531,3.84,67.63002
36,021,00974109,Columbia,-73.751372,42.281075,3.862,69.18758
36,021,00974109,Columbia,-73.78468,42.24911,3.872,64.506294
36,021,00974109,Columbia,-73.78469,42.2491,3.872,64.506294
36,021,00974109,Columbia,-73.59738,42.362102,3.832,44.704433
36,021,00974109,Columbia,-73.684568,42.423592,3.841,85.22208
36,021,00974109,Columbia,-73.795184,42.248975,3.859,47.95197
36,021,00974109,Columbia,-73.795098,42.248975,3.859,47.95197
36,021,00974109,Columbia,-73.778774,42.246461,3.863,38.63377
36,021,00974109,Columbia,-73.778701,42.246589,3.863,38.63377
36,021,00974109,Columbia,-73.77875,42.24668,3.863,38.63377
36,021,00974109,Columbia,-73.778614,42.245956,3.863,38.63377
36,021,00974109,Columbia,-73.7787,42.24659,3.863,38.63377
36,021,00974109,Columbia,-73.77742,42.246365,3.859,29.239246
36,021,00974109,Columbia,-73.77599443,42.25404212,3.87,103.870926
36,021,00974109,Columbia,-73.77255336,42.26010372,3.868,54.50164
36,021,00974109,Columbia,-73.783719,42.246392,3.871,48.400288
36,021,00974109,Columbia,-73.76355,42.24077,3.873,36.85283
36,021,00974109,Columbia,-73.78749,42.25195,3.869,67.56861
36,021,00974109,Columbia,-73.79572,42.25602,3.859,101.02571
36,109,00974152,Tompkins,-76.497331,42.440502,3.659,17.59389
36,109,00974152,Tompkins,-76.49534,42.441678,3.659,16.240805
36,109,00974152,Tompkins,-76.477605,42.480929,3.659,57.11883
36,109,00974152,Tompkins,-76.509111,42.428603,3.652,14.804527
36,109,00974152,Tompkins,-76.470601,42.486806,3.657,96.41692
36,109,00974152,Tompkins,-76.500837,42.411718,3.673,142.13947
36,109,00974152,Tompkins,-76.510104,42.439069,3.659,22.376425
36,109,00974152,Tompkins,-76.486112,42.442142,3.655,44.14875
36,109,00974152,Tompkins,-76.503354,42.448275,3.657,24.945108
36,109,00974152,Tompkins,-76.496214,42.440667,3.659,17.59389
36,109,00974152,Tompkins,-76.500084,42.420935,3.666,74.36435
36,109,00974152,Tompkins,-76.498744,42.437359,3.654,14.396159
36,109,00974152,Tompkins,-76.503433,42.450688,3.656,25.237005
36,109,00974152,Tompkins,-76.504087,42.449965,3.657,25.237005
36,109,00974152,Tompkins,-76.482096,42.484493,3.659,45.70045
36,109,00974152,Tompkins,-76.48996168,42.44423593,3.655,37.205776
36,109,00974152,Tompkins,-76.50916659,42.4263952,3.625,8.3938265
36,109,00974152,Tompkins,-76.481133,42.445481,3.66,50.110516
36,109,00974152,Tompkins,-76.481261,42.445495,3.66,50.110516
36,109,00974152,Tompkins,-76.478483,42.45049,3.656,36.620598
36,109,00974152,Tompkins,-76.47946,42.44345,3.66,47.27134
36,109,00974152,Tompkins,-76.478561,42.450493,3.656,36.620598
36,109,00974152,Tompkins,-76.517437,42.422426,3.623,9.774947
36,109,00974152,Tompkins,-76.479503,42.44345,3.66,47.27134
36,109,00974152,Tompkins,-76.496044,42.438897,3.658,17.59389
36,109,00974152,Tompkins,-76.495936,42.438936,3.658,17.59389
36,109,00974152,Tompkins,-76.496065,42.438944,3.658,17.59389
36,109,00974152,Tompkins,-76.495958,42.438936,3.658,17.59389
36,109,00974152,Tompkins,-76.484429,42.443906,3.661,40.418247
36,109,00974152,Tompkins,-76.484361,42.443926,3.661,40.418247
36,109,00974152,Tompkins,-76.51764,42.42128,3.649,9.774947
36,109,00974152,Tompkins,-76.509132,42.443048,3.658,28.382761
36,109,00974152,Tompkins,-76.487761,42.47396,3.659,93.740135
36,109,00974152,Tompkins,-76.486232,42.476456,3.659,96.10026
36,109,00974152,Tompkins,-76.484843,42.474763,3.66,109.06709
36,109,00974152,Tompkins,-76.47591,42.43999,3.663,47.24363
36,109,00974152,Tompkins,-76.47615,42.43996,3.663,39.605373
36,109,00974152,Tompkins,-76.509693,42.44546,3.657,25.812492
36,109,00974152,Tompkins,-76.509937,42.427438,3.625,8.3938265
36,109,00974152,Tompkins,-76.51025,42.445188,3.653,25.812492
36,031,00974114,Essex,-73.983714,44.283968,3.556,45.55259
36,031,00974114,Essex,-73.979572,44.283206,3.551,81.42064
36,031,00974114,Essex,-74.119201,44.314971,3.505,77.04897
36,031,00974114,Essex,-73.980659,44.283352,3.555,145.24072
36,031,00974114,Essex,-73.986912,44.285173,3.561,128.38365
36,031,00974114,Essex,-73.4222,43.849277,3.737,31.830753
36,031,00974114,Essex,-74.12324,44.32269,3.509,26.701706
36,031,00974114,Essex,-73.984314,44.286465,3.544,47.798435
36,031,00974114,Essex,-73.979463,44.283149,3.551,81.42064
36,031,00974114,Essex,-74.123146,44.322773,3.509,26.701706
36,031,00974114,Essex,-74.12322,44.32277,3.509,26.701706
36,031,00974114,Essex,-73.98468,44.28713,3.544,47.798435
36,031,00974114,Essex,-73.9843,44.285366,3.544,45.55259
36,031,00974114,Essex,-73.984273,44.285329,3.544,45.55259
36,031,00974114,Essex,-73.460976,44.048466,3.68,45.0057
36,031,00974114,Essex,-73.46112,44.04852,3.68,45.0057
36,031,00974114,Essex,-73.46113,44.048405,3.68,45.0057
36,031,00974114,Essex,-74.11963,44.31472,3.505,77.04897
36,031,00974114,Essex,-73.98284323,44.2939684,3.559,95.97433
36,031,00974114,Essex,-73.99674,44.29503,3.557,28.517445
36,031,00974114,Essex,-73.421831,43.850969,3.737,91.33991
36,031,00974114,Essex,-73.986757,44.284637,3.559,128.38365
36,031,00974114,Essex,-73.98711,44.28516,3.561,128.38365
36,031,00974114,Essex,-73.987488,44.285153,3.561,128.38365
36,033,00974115,Franklin,-74.30023,44.847591,3.588,46.258938
36,033,00974115,Franklin,-74.327675,44.84849,3.589,146.79434
36,033,00974115,Franklin,-74.131946,44.324241,3.498,21.66833
36,033,00974115,Franklin,-74.295105,44.84974,3.59,45.520412
36,033,00974115,Franklin,-74.13015,44.326862,3.507,30.355934
36,033,00974115,Franklin,-74.28194,44.841328,3.58,62.469677
36,033,00974115,Franklin,-74.284325,44.850006,3.593,51.289513
36,033,00974115,Franklin,-74.28445,44.85001,3.593,51.289513
36,033,00974115,Franklin,-74.284294,44.849995,3.592,51.289513
36,033,00974115,Franklin,-74.29459,44.84823,3.588,50.54342
36,033,00974115,Franklin,-74.12935,44.329498,3.513,68.16032
36,033,00974115,Franklin,-74.129461,44.329499,3.513,68.16032
36,009,00974103,Cattaraugus,-78.429127,42.087666,3.691,26.344332
36,009,00974103,Cattaraugus,-78.466954,42.076173,3.687,36.84304
36,009,00974103,Cattaraugus,-78.478454,42.081561,3.682,78.50173
36,009,00974103,Cattaraugus,-78.747913,42.153337,3.624,42.25476
36,009,00974103,Cattaraugus,-78.708146,42.157913,3.634,21.286545
36,009,00974103,Cattaraugus,-78.427994,42.081885,3.692,24.916033
36,009,00974103,Cattaraugus,-78.4635454,42.0770609,3.688,40.713486
36,009,00974103,Cattaraugus,-78.45919,42.07654,3.69,38.11203
36,009,00974103,Cattaraugus,-78.430852,42.078104,3.693,31.085958
36,009,00974103,Cattaraugus,-78.424628,42.077152,3.692,52.407986
36,009,00974103,Cattaraugus,-78.66835,42.274031,3.64,25.676807
36,009,00974103,Cattaraugus,-78.426908,42.090044,3.69,30.02083
36,075,00974136,Oswego,-76.482239,43.46021,3.726,82.462654
36,075,00974136,Oswego,-76.50248,43.46443,3.718,54.66369
36,075,00974136,Oswego,-76.12629772,43.57055092,3.714,118.05347
36,075,00974136,Oswego,-76.50397,43.46433,3.716,62.5868
36,075,00974136,Oswego,-76.51134,43.45529,3.715,44.591217
36,075,00974136,Oswego,-76.4726969,43.4622647,3.727,145.97269
36,075,00974136,Oswego,-76.113054,43.550814,3.695,121.948074
36,075,00974136,Oswego,-76.42046,43.31564,3.706,47.94641
36,075,00974136,Oswego,-76.14815,43.29168,3.716,67.2619
36,075,00974136,Oswego,-76.538973,43.456049,3.704,187.11333
36,075,00974136,Oswego,-76.540843,43.454218,3.704,105.598076
36,075,00974136,Oswego,-76.540843,43.454023,3.704,105.598076
36,075,00974136,Oswego,-76.540843,43.453984,3.704,105.598076
36,075,00974136,Oswego,-76.540832,43.453977,3.704,105.598076
36,075,00974136,Oswego,-76.540821,43.454,3.704,105.598076
36,075,00974136,Oswego,-76.540853,43.454117,3.704,105.598076
36,075,00974136,Oswego,-76.113035,43.548676,3.694,120.76725
36,075,00974136,Oswego,-76.538066,43.454253,3.705,105.598076
36,075,00974136,Oswego,-76.538055,43.454196,3.705,105.598076
36,075,00974136,Oswego,-76.538066,43.454176,3.705,105.598076
36,123,00974159,Yates,-77.055996,42.664003,3.742,56.232586
36,123,00974159,Yates,-77.05707,42.664195,3.742,56.232586
36,123,00974159,Yates,-77.0549769,42.6567181,3.74,47.13793
36,123,00974159,Yates,-77.056864,42.664019,3.742,56.232586
36,123,00974159,Yates,-77.056995,42.663972,3.742,56.232586
40,017,01101796,Canadian,-97.969936,35.509773,4.819,139.21669
40,017,01101796,Canadian,-97.971365,35.508796,4.82,124.91162
40,017,01101796,Canadian,-97.750819,35.478122,4.826,171.73526
40,017,01101796,Canadian,-97.75076657,35.47813331,4.826,171.73526
40,017,01101796,Canadian,-97.97023,35.510883,4.82,85.28559
40,017,01101796,Canadian,-97.722073,35.459268,4.823,116.32379
40,017,01101796,Canadian,-97.74595,35.47307,4.825,83.32831
40,017,01101796,Canadian,-97.75639264,35.4820103,4.824,126.89887
40,017,01101796,Canadian,-97.75949904,35.47422225,4.824,174.37314
40,017,01101796,Canadian,-97.74021935,35.47808714,4.824,76.55257
40,017,01101796,Canadian,-97.938508,35.503441,4.814,132.90683
40,017,01101796,Canadian,-97.7619672,35.4792513,4.823,170.27266
40,017,01101796,Canadian,-97.690119,35.458313,4.808,119.52726
40,017,01101796,Canadian,-97.7160212,35.4655784,4.82,165.62057
40,037,01101806,Creek,-96.129745,35.99565,4.59,88.720955
40,037,01101806,Creek,-96.357755,36.128041,4.609,62.640713
40,037,01101806,Creek,-96.387919,35.83453,4.621,49.334682
40,037,01101806,Creek,-96.3958,35.84323,4.618,41.538036
40,037,01101806,Creek,-96.08690832,36.03158187,4.589,85.08599
40,119,01101847,Payne,-97.055908,36.127464,4.691,36.467636
40,119,01101847,Payne,-97.05165,36.085362,4.688,140.84697
40,119,01101847,Payne,-97.052292,36.085983,4.688,86.02069
40,119,01101847,Payne,-97.061609,36.110617,4.691,124.03943
40,119,01101847,Payne,-97.056536,36.126005,4.691,36.297646
40,119,01101847,Payne,-97.122268,36.117029,4.691,46.02534
40,119,01101847,Payne,-97.1168572,36.1146095,4.691,45.09152
42,015,01213660,Bradford,-76.546662,41.987453,3.757,90.606255
42,015,01213660,Bradford,-76.455753,41.788976,3.766,34.02488
42,015,01213660,Bradford,-76.413171,41.770824,3.77,47.3513
42,015,01213660,Bradford,-76.5386,41.971543,3.744,53.80012
42,015,01213660,Bradford,-76.52151687,41.9945931,3.748,25.950005
42,015,01213660,Bradford,-76.52142825,41.99180062,3.748,23.11347
42,015,01213660,Bradford,-76.54362,41.98421,3.757,80.200615
42,015,01213660,Bradford,-76.539754,41.973662,3.748,43.752903
45,029,01247991,Colleton,-80.71065,32.878794,4.706,24.190144
45,029,01247991,Colleton,-80.68932,32.9332,4.71,17.663458
45,029,01247991,Colleton,-80.687537,32.928651,4.711,15.574955
45,029,01247991,Colleton,-80.69257,32.93326,4.71,17.730167
45,029,01247991,Colleton,-80.67913,32.922193,4.712,15.489564
46,065,01265774,Hughes,-100.362375,44.371097,4.112,49.932796
46,065,01265774,Hughes,-100.3162,44.383338,4.133,172.40683
46,065,01265774,Hughes,-100.36149,44.37165,4.112,49.932796
46,065,01265774,Hughes,-100.349808,44.36537,4.115,40.76999
46,065,01265774,Hughes,-100.349151,44.365142,4.115,40.76999
46,083,01265769,Lincoln,-96.770543,43.490554,4.052,105.74413
46,083,01265769,Lincoln,-96.70637,43.442398,4.053,94.310455
46,083,01265769,Lincoln,-96.728755,43.476153,4.039,116.118904
46,083,01265769,Lincoln,-96.76953745,43.49859457,4.046,54.04116
46,083,01265769,Lincoln,-96.765482,43.491878,4.051,77.95781
46,083,01265769,Lincoln,-96.76548,43.491931,4.051,77.95781
47,035,01639736,Cumberland,-85.010353,35.985032,4.313,125.50378
47,035,01639736,Cumberland,-85.01058,35.98435,4.314,125.50378
